time,x,x_dot,y,y_dot,z,z_dot
2024-05-18 16:30:00,-5953.981325,2140.222241,-3377.420869,2885.267427,285.770194,76140.489264
2024-05-18 17:00:00,3028.153784,62941.98222,915.257797,24610.33621,6064.644736,-35060.777392
2024-05-18 17:30:00,3998.393962,-57956.465817,1286.106191,-15805.144903,-5418.930984,-46555.964756
2024-05-18 18:00:00,-6634.918193,-17245.28454,-726.42962,-639.817645,-1555.872185,74205.673149
2024-05-18 18:30:00,1401.676863,74470.139872,-326.505976,-1157.585592,6685.745818,-15638.805463
2024-05-18 19:00:00,5460.337911,-45174.274459,-593.355044,5312.4309,-4101.587315,-60993.507921
2024-05-18 19:30:00,-5749.675332,-34677.200986,1776.28964,11096.602746,-3283.341381,66845.834201
2024-05-18 20:00:00,-531.577881,69808.652435,-115.98706,-29880.765265,6817.109362,4917.305755
2024-05-18 20:30:00,5545.85101,-24349.767616,-3168.045499,12910.2117,-2484.917571,-71004.791113
2024-05-18 21:00:00,-3723.258261,-40847.476991,3222.747118,33604.528073,-4770.860309,54623.132162
2024-05-18 21:30:00,-1788.413728,50409.246475,1411.148571,-51196.634071,6449.280236,25113.006753
2024-05-18 22:00:00,4094.111605,-5662.53849,-5450.335072,5177.451477,-686.513403,-75834.889962
2024-05-18 22:30:00,-1446.010641,-31223.869095,3160.44238,57589.658785,-5911.027267,38445.606712
2024-05-18 23:00:00,-1680.714297,23771.136987,3539.315364,-57814.099046,5608.769396,43484.535309
2024-05-18 23:30:00,1587.159591,1775.880887,-6560.051794,-13002.460339,1162.899997,-75106.329888
2024-05-19 00:00:00,105.821627,-7968.825385,1781.505079,72923.899107,-6620.94311,19496.288859
2024-05-19 00:30:00,-110.666025,275.690977,5277.335572,-48594.791889,4357.026046,58680.254701
2024-05-19 01:00:00,-1051.885746,-6145.743169,-6098.661972,-32124.251119,2927.359377,-68858.577376
2024-05-19 01:30:00,284.782878,20970.020282,-161.942797,72928.272285,-6849.273909,-858.696701
2024-05-19 02:00:00,2383.366789,-11220.622561,5783.321929,-29030.514997,2785.31073,69579.520607
2024-05-19 02:30:00,-2850.456052,-26733.703541,-4320.694785,-42168.472146,4476.473323,-57557.296742
2024-05-19 03:00:00,-951.183421,45203.189529,-1679.544609,57200.456489,-6579.580326,-21150.767229
2024-05-19 03:30:00,4854.850606,-7173.390472,4726.006463,-8887.748282,1009.120005,75371.337952
2024-05-19 04:00:00,-3201.687049,-51638.447296,-2024.034786,-36941.239409,5696.578237,-42045.182836
2024-05-19 04:30:00,-3021.266745,56279.386545,-1968.380147,31790.927959,-5831.590484,-39918.549633
2024-05-19 05:00:00,6352.451657,9144.457864,2428.389578,1997.923142,-840.675097,75628.901231
2024-05-19 05:30:00,-2120.300196,-70444.600395,-207.172375,-16738.336822,6498.954045,-23465.665154
2024-05-19 06:00:00,-4971.618283,51232.732095,-757.13712,6643.852321,-4659.212429,-55810.89258
2024-05-19 06:30:00,6324.747785,29077.761522,-269.266458,-2031.722751,-2628.685676,70348.177715
2024-05-19 07:00:00,-233.152622,-75112.833466,356.957658,11771.378614,6825.215711,-3180.065646
2024-05-19 07:30:00,-5881.009108,33829.793316,1577.443809,-8591.114902,-3147.272326,-67662.862979
2024-05-19 08:00:00,4853.632134,42332.594947,-2366.993285,-20040.269341,-4224.218154,59940.056483
2024-05-19 08:30:00,1491.062782,-63394.148177,-549.829398,38373.890462,6651.814615,17334.779534
2024-05-19 09:00:00,-5254.683798,12973.572696,4167.166339,-8652.867897,-1405.473727,-74590.601848
2024-05-19 09:30:00,2616.928584,41411.46886,-3129.466518,-44909.492122,-5511.312881,45190.725243
2024-05-19 10:00:00,2157.296068,-39781.36875,-2498.823543,53618.92031,5991.558826,36587.274891
2024-05-19 10:30:00,-3237.641072,-1100.534337,6020.224647,5088.225666,439.964667,-76062.509993
2024-05-19 11:00:00,596.95797,24815.264956,-2394.8206,-66405.294048,-6397.614028,27178.305874
2024-05-19 11:30:00,1327.873855,-13617.2158,-4597.308566,52817.597489,4892.057634,53172.567672
2024-05-19 12:00:00,-555.728498,-1202.848888,6441.766339,25188.425605,2253.230117,-71949.900211
2024-05-19 12:30:00,-335.817852,-2338.709518,-640.799887,-75508.848766,-6819.031464,7206.916789
2024-05-19 13:00:00,-788.621651,4879.016337,-5870.340274,38015.763829,3433.207142,65873.68387
2024-05-19 13:30:00,1791.116811,13667.93172,5330.5938,41336.912114,3901.298307,-62553.921617
2024-05-19 14:00:00,205.754784,-30459.380537,1219.865192,-68234.911515,-6744.623512,-13282.153576
2024-05-19 14:30:00,-3422.776156,8949.320592,-5676.822776,17124.344841,1722.505484,73742.458658
2024-05-19 15:00:00,2954.3216,37882.681805,3222.379548,44804.654302,5262.758766,-48573.332542
2024-05-19 15:30:00,1960.055578,-49519.336941,2231.880417,-47311.419341,-6179.859695,-32816.367886
2024-05-19 16:00:00,-5570.884188,-1797.770411,-3987.13958,508.895565,-114.000621,76196.946196
2024-05-19 16:30:00,2597.653943,61588.814783,1059.046017,32222.042563,6237.947969,-31047.723585
2024-05-19 17:00:00,4129.565178,-53270.119193,1806.722324,-21031.602557,-5165.801667,-49988.39797
2024-05-19 17:30:00,-6422.985472,-21249.598896,-1396.374594,-3483.383732,-1941.819389,73066.853208
2024-05-19 18:00:00,1037.491635,74932.893992,-214.780597,7029.025412,6756.090244,-11263.226
2024-05-19 18:30:00,5721.035639,-41871.572518,-24.938625,241.100769,-3775.605667,-63549.878443
2024-05-19 19:00:00,-5706.579632,-39441.96005,1129.143875,7887.153615,-3627.307178,64603.349049
2024-05-19 19:30:00,-895.213974,72250.440878,-54.395112,-21986.000261,6779.719905,9336.115356
2024-05-19 20:00:00,5968.810749,-21821.367352,-2623.670966,8453.364665,-2109.916177,-72496.86747
2024-05-19 20:30:00,-3800.210857,-46861.954746,2662.233928,30590.765698,-5047.956033,51449.398814
2024-05-19 21:00:00,-2212.204126,54467.010677,1452.808055,-44402.760872,6307.260151,29253.270076
2024-05-19 21:30:00,4662.710059,-3193.991621,-5010.624942,1299.440669,-290.081864,-76152.139378
2024-05-19 22:00:00,-1569.584719,-38522.730905,2707.278849,55568.110491,-6101.365583,34578.383448
2024-05-19 22:30:00,-2191.402732,28698.458786,3625.810713,-52565.993935,5372.794649,47044.42345
2024-05-19 23:00:00,2240.017199,4678.978503,-6282.582767,-16788.802048,1551.504604,-74226.924187
2024-05-19 23:30:00,2.187287,-16076.991769,1407.481661,72596.943454,-6711.220877,15219.429014
2024-05-20 00:00:00,-686.027039,5246.047836,5479.324412,-44819.283099,4044.710819,61400.290829
2024-05-20 00:30:00,-397.891345,-2771.965809,-5995.35545,-36521.428263,3279.780291,-66850.437855
2024-05-20 01:00:00,232.159127,12879.93608,-519.193328,74604.543258,-6833.452861,-5238.930324
2024-05-20 01:30:00,1808.079752,-6781.51838,6145.658545,-26196.937795,2419.582252,71262.812688
2024-05-20 02:00:00,-2267.761878,-23348.644594,-4353.585829,-47761.412427,4767.274629,-54571.81829
2024-05-20 02:30:00,-971.085573,37997.248663,-2086.331347,60655.274686,-6459.050318,-25322.173791
2024-05-20 03:00:00,4362.109941,-3363.809732,5246.060827,-6271.815592,616.962825,75896.453551
2024-05-20 03:30:00,-2723.890024,-49017.659971,-2122.967086,-43903.928899,5904.678197,-38305.799195
2024-05-20 04:00:00,-3067.579954,50526.455073,-2463.004056,36352.954488,-5615.28497,-43582.674767
2024-05-20 04:30:00,6009.610661,12717.617976,3054.949143,4979.890474,-1230.57565,74962.716239
2024-05-20 05:00:00,-1731.128069,-69359.375196,-300.411995,-24721.841424,6609.365832,-19249.431102
2024-05-20 05:30:00,-5117.515313,47001.049179,-1330.369977,11472.2631,-4363.046209,-58700.917507
2024-05-20 06:00:00,6157.515613,33097.417186,383.133924,1483.441487,-2987.735507,68546.457409
2024-05-20 06:30:00,123.481106,-76004.414365,311.657739,3532.370529,6830.238229,1204.79639
2024-05-20 07:00:00,-6181.60501,30691.211082,981.285318,-4165.750749,-2792.830749,-69567.399887
2024-05-20 07:30:00,4836.688491,47453.291254,-1767.377466,-16333.949665,-4526.449294,57142.768579
2024-05-20 08:00:00,1883.734976,-66184.864306,-552.591845,30774.292575,6551.381696,21568.982028
2024-05-20 08:30:00,-5721.39872,10222.69656,3629.597923,-4864.484993,-1018.773018,-75367.759062
2024-05-20 09:00:00,2686.160311,47941.035627,-2628.712936,-41738.824391,-5735.049282,41608.209571
2024-05-20 09:30:00,2634.662954,-43900.375006,-2509.50069,47341.84293,5793.277507,40362.918696
2024-05-20 10:00:00,-3831.213573,-4117.722086,5616.345645,8510.921686,830.370651,-75655.219335
2024-05-20 10:30:00,677.692886,32544.352958,-1990.298785,-64583.396662,-6526.853592,23076.327748
2024-05-20 11:00:00,1894.345626,-18233.742497,-4689.227758,48078.324692,4610.802828,56213.801192
2024-05-20 11:30:00,-1200.356599,-4786.294651,6210.831776,28886.175194,2618.789162,-70390.753473
2024-05-20 12:00:00,-296.727535,5912.264752,-284.66938,-75601.026175,-6844.871718,2882.242409
2024-05-20 12:30:00,-177.637943,516.159755,-6107.269444,34506.830748,3089.786856,67958.560457
2024-05-20 13:00:00,1178.406839,9727.628273,5260.843558,46014.153161,4215.422723,-59961.295061
2024-05-20 13:30:00,195.144055,-22585.539866,1597.077764,-70314.145546,-6665.61584,-17522.142303
2024-05-20 14:00:00,-2845.50466,5207.753821,-6084.223832,14178.215601,1341.996617,74721.244225
2024-05-20 14:30:00,2431.075402,34240.216607,3257.536961,50894.92424,5502.637145,-45142.43982
2024-05-20 15:00:00,1940.387422,-42798.0116,2687.711219,-50924.042365,-6001.964241,-36667.788951
2024-05-20 15:30:00,-5108.318069,-5068.225533,-4538.949091,-2580.300357,-503.621642,76000.978402
2024-05-20 16:00:00,2174.29672,59080.873816,1123.57471,39661.756991,6386.402769,-27031.987861
2024-05-20 16:30:00,4172.086012,-48058.304786,2359.010604,-25384.120513,-4901.974424,-53174.257068
2024-05-20 17:00:00,-6126.788022,-24624.885009,-2023.936811,-7131.739758,-2311.953865,71716.648337
2024-05-20 17:30:00,676.179901,74229.786694,-182.500165,15244.543473,6802.526176,-6958.464605
2024-05-20 18:00:00,5896.054572,-37993.972421,591.058418,-4045.356602,-3445.21621,-65836.717892
2024-05-20 18:30:00,-5579.263744,-43650.323845,510.446879,3756.782091,-3951.055641,62205.344066
2024-05-20 19:00:00,-1261.46731,73575.30962,-75.294561,-13873.738888,6721.061715,13616.917865
2024-05-20 19:30:00,6314.550862,-18679.898486,-2016.402855,4724.62982,-1737.083173,-73715.839099
2024-05-20 20:00:00,-3795.70557,-52442.029432,2119.774479,26539.811611,-5301.943731,48186.293532
2024-05-20 20:30:00,-2647.439999,57499.349195,1407.708188,-37241.120551,6148.106204,33198.946981
2024-05-20 21:00:00,5167.111025,-57.994205,-4496.183803,-1883.508958,97.881794,-76212.71476
2024-05-20 21:30:00,-1614.388818,-45556.877024,2265.461059,52423.617137,-6267.384046,30693.059346
2024-05-20 22:00:00,-2726.253238,32706.865385,3622.655728,-46849.318491,5125.061206,50366.631593
2024-05-20 22:30:00,2843.842861,8334.72273,-5923.658232,-19910.840986,1926.072732,-73125.487929
2024-05-20 23:00:00,-23.15692,-24118.390073,1040.148555,71113.668936,-6777.748629,10993.524761
2024-05-20 23:30:00,-1301.186476,9391.45998,5592.861906,-40515.227839,3726.606712,63857.770253
2024-05-21 00:00:00,221.553238,1468.164091,-5808.9529,-40311.037298,3613.512573,-64671.27736
2024-05-21 00:30:00,260.293952,4661.150977,-874.451712,75151.508107,-6796.001236,-9501.295923
2024-05-21 01:00:00,1177.002116,-3104.673539,6425.988632,-22796.428101,2054.645281,72675.80228
2024-05-21 01:30:00,-1708.27132,-18973.16157,-4305.32889,-52848.356334,5036.042948,-51478.38143
2024-05-21 02:00:00,-905.717346,30497.916309,-2498.635818,63057.169329,-6320.535092,-29317.916139
2024-05-21 02:30:00,3800.209167,-282.293943,5695.696284,-3040.963185,232.020601,76164.272894
2024-05-21 03:00:00,-2261.828175,-45302.600496,-2143.460744,-50514.078471,6089.014232,-34529.409422
2024-05-21 03:30:00,-3024.5244,44363.187967,-2974.728589,39962.335129,-5385.935034,-47024.890073
2024-05-21 04:00:00,5589.048315,15586.90303,3625.706047,8655.094139,-1607.472489,74070.876583
2024-05-21 04:30:00,-1352.975892,-67123.680841,-316.127821,-32543.658874,6696.070107,-15067.98977
2024-05-21 05:00:00,-5173.312197,42287.570488,-1935.774342,15443.433134,-4059.634571,-61338.853505
2024-05-21 05:30:00,5909.342743,36456.378763,994.474984,5801.841207,-3328.954839,66567.420372
2024-05-21 06:00:00,473.31388,-75750.433818,345.955483,-4743.736146,6813.300849,5485.715083
2024-05-21 06:30:00,-6396.487583,27026.779528,336.563582,-529.347779,-2437.513322,-71206.960938
2024-05-21 07:00:00,4739.68961,51998.830415,-1196.591665,-11696.825654,-4807.368342,54228.163938
2024-05-21 07:30:00,2276.123439,-67890.210443,-471.240871,22961.706699,6432.300859,25638.913301
2024-05-21 08:00:00,-6112.262174,6900.576729,3028.761945,-1828.098374,-637.596387,-75886.878358
2024-05-21 08:30:00,2677.767727,54033.588632,-2148.353332,-37520.416139,-5935.562159,37975.666501
2024-05-21 09:00:00,3122.126375,-47027.382897,-2431.231315,40719.988686,5580.958202,43926.004259
2024-05-21 09:30:00,-4362.693574,-7776.357165,5138.797547,11202.660595,1209.28597,-75016.185377
2024-05-21 10:00:00,682.14005,40018.000848,-1600.903444,-61637.30879,-6632.667069,18994.064229
2024-05-21 10:30:00,2485.266051,-21953.731257,-4689.956634,42909.793277,4321.057705,59009.764157
2024-05-21 11:00:00,-1797.64423,-9116.977297,5901.138759,31885.060252,2968.009521,-68642.489694
2024-05-21 11:30:00,-335.455273,14107.77675,60.436047,-74551.482407,-6848.666605,-1356.598217
2024-05-21 12:00:00,474.127788,-3024.812913,-6255.440614,30518.43582,2743.994544,69782.523556
2024-05-21 12:30:00,600.042492,4912.019528,5111.935081,50059.725283,4509.326884,-57235.995166
2024-05-21 13:00:00,102.331187,-14581.485579,1968.741671,-71292.180837,-6567.48264,-21615.238171
2024-05-21 13:30:00,-2211.841597,2245.762992,-6410.849336,10709.15974,965.391896,75441.804927
2024-05-21 14:00:00,1932.739,29595.533173,3215.465701,56473.171593,5719.970731,-41643.472778
2024-05-21 14:30:00,1833.072133,-35799.725011,3147.109406,-53517.225163,-5809.16975,-40322.210601
2024-05-21 15:00:00,-4577.290595,-7578.946393,-5022.453144,-6254.699246,-883.341348,75568.682073
2024-05-21 15:30:00,1769.975025,55475.1547,1112.45209,46756.918844,6511.57456,-23017.057344
2024-05-21 16:00:00,4123.121099,-42471.360476,2928.191057,-28810.55738,-4628.507332,-56126.715001
2024-05-21 16:30:00,-5755.245828,-27261.617932,-2597.669009,-11461.925626,-2666.961474,70169.664436
2024-05-21 17:00:00,329.898523,72387.66943,-226.730026,23310.595782,6826.614486,-2722.613897
2024-05-21 17:30:00,5980.027066,-33681.94363,1240.132412,-7483.957153,-3111.109011,-67870.10658
2024-05-21 18:00:00,-5374.745203,-47171.125597,-67.974842,-1181.957191,-4255.545495,59664.632175
2024-05-21 18:30:00,-1617.353384,73780.778207,-176.614326,-5718.906217,6642.595721,17765.329705
2024-05-21 19:00:00,6575.250391,-15060.04491,-1359.625118,1796.454641,-1366.750109,-74679.390574
2024-05-21 19:30:00,-3715.338705,-57435.744197,1607.224294,21545.75917,-5534.029774,44843.878544
2024-05-21 20:00:00,-3080.148786,59480.501203,1276.458125,-29876.839947,5973.083232,36958.692151
2024-05-21 20:30:00,5597.591849,3613.871452,-3918.586774,-4286.058314,477.345674,-76034.643716
2024-05-21 21:00:00,-1585.056229,-52159.14408,1846.963467,48223.991415,-6410.46364,26796.675484
2024-05-21 21:30:00,-3270.562606,35754.757548,3528.29743,-40818.895652,4866.614209,53461.945346
2024-05-21 22:00:00,3387.778316,12614.661648,-5492.896881,-22264.716504,2286.660529,-71820.132887
2024-05-21 22:30:00,26.090735,-31917.853606,692.128602,68512.054472,-6822.008389,6824.058732
2024-05-21 23:00:00,-1941.48651,12656.817293,5613.842514,-35828.878479,3403.567953,66065.055573
2024-05-21 23:30:00,794.916493,6456.839492,-5547.264563,-43368.604615,3928.957332,-62338.020525
2024-05-22 00:00:00,366.583114,-3511.887267,-1214.406412,74579.174997,-6738.509775,-13644.205725
2024-05-22 00:30:00,504.056816,-255.235583,6617.768591,-18968.991995,1690.985745,73833.20536
2024-05-22 01:00:00,-1183.710576,-13709.735976,-4182.234949,-57285.081147,5283.511582,-48291.757079
2024-05-22 01:30:00,-756.203839,22873.136458,-2902.327304,64392.160437,-6165.636856,-33140.089954
2024-05-22 02:00:00,3181.62843,1994.143194,6066.258064,668.93434,-145.637516,76190.445788
2024-05-22 02:30:00,-1827.246479,-40574.00315,-2090.642505,-56611.002606,6250.716385,-30725.509313
2024-05-22 03:00:00,-2891.318115,37948.163259,-3488.839596,42586.942044,-5144.904054,-50252.325256
2024-05-22 03:30:00,5101.365715,17659.069704,4130.52701,12890.400104,-1971.573196,72969.266922
2024-05-22 04:00:00,-997.937006,-63790.654111,-258.622435,-40032.160541,6760.365859,-10926.962019
2024-05-22 04:30:00,-5135.842154,37242.186178,-2558.526411,18511.452797,-3750.13096,-63735.180352
2024-05-22 05:00:00,5588.949487,39041.532534,1553.83056,10797.697097,-3652.913388,64425.732918
2024-05-22 05:30:00,803.636271,-74375.646501,456.409291,-12882.667389,6775.783175,9661.805917
2024-05-22 06:00:00,-6520.046755,22980.431792,-342.450577,2260.924679,-2082.159185,-72595.11834
2024-05-22 06:30:00,4569.811391,55834.354806,-665.896265,-6240.98756,-5067.784105,51209.724825
2024-05-22 07:00:00,2654.60315,-68508.889328,-307.938873,15105.883805,6295.968946,29547.320947
2024-05-22 07:30:00,-6419.492608,3146.967782,2377.667356,387.040369,-262.349079,-76163.639106
2024-05-22 08:00:00,2597.765706,59535.873664,-1699.88173,-32345.437686,-6113.861616,34304.612622
2024-05-22 08:30:00,3605.190271,-49140.963461,-2264.3366,33915.046713,5355.968311,47281.989678
2024-05-22 09:00:00,-4822.652936,-11939.540702,4598.87143,13078.333741,1576.685517,-74161.826646
2024-05-22 09:30:00,615.500634,47070.529701,-1238.598786,-57632.581549,-6716.177676,14941.304369
2024-05-22 10:00:00,3085.681042,-24742.3353,-4597.322641,37468.036435,4024.256837,61567.242937
2024-05-22 10:30:00,-2337.221218,-14062.453116,5522.29879,34077.328281,3300.920077,-66722.252978
2024-05-22 11:00:00,-447.711878,22076.837251,381.566324,-72398.474209,-6831.71982,-5500.84081
2024-05-22 11:30:00,1152.109951,-5696.456294,-6310.214379,26203.544056,2397.324057,71354.891668
2024-05-22 12:00:00,66.926561,-658.953316,4892.050607,53343.639121,4783.366251,-54395.417031
2024-05-22 12:30:00,-69.732168,-6617.107301,2320.87172,-71183.649426,-6451.694261,-25555.808076
2024-05-22 13:00:00,-1535.273335,125.659372,-6649.916409,6869.679907,594.190245,75917.266742
2024-05-22 13:30:00,1470.679921,24048.373566,3103.297349,61389.088614,5915.459637,-38093.53718
2024-05-22 14:00:00,1639.163562,-28689.473669,3595.399245,-55084.439218,-5603.045358,-43778.963854
2024-05-22 14:30:00,-3989.837672,-9249.693938,-5429.265778,-10366.284462,-1252.075784,74917.396312
2024-05-22 15:00:00,1396.736266,50846.605467,1031.862168,53344.473975,6614.480857,-19019.006906
2024-05-22 15:30:00,3981.498947,-36669.064776,3499.219826,-31287.538683,-4347.009862,-58849.115076
2024-05-22 16:00:00,-5318.869465,-29059.598217,-3108.06283,-16333.412712,-3006.218499,68445.730898
2024-05-22 16:30:00,11.54218,69455.843495,-342.380735,31057.959636,6829.704949,1430.916642
2024-05-22 17:00:00,5969.443424,-29090.433698,1907.513819,-10036.439486,-2774.771472,-69657.810973
2024-05-22 17:30:00,-5102.060698,-49884.341108,-595.853416,-6801.180851,-4540.750572,57001.020224
2024-05-22 18:00:00,-1949.108937,72892.526337,-354.65173,2309.062948,6545.892644,21772.426799
2024-05-22 18:30:00,6745.200453,-11114.068703,-667.267374,-278.008815,-1000.211399,-75399.204471
2024-05-22 19:00:00,-3566.917325,-61704.05383,1135.426936,15718.531015,-5744.682382,41440.490154
2024-05-22 19:30:00,-3495.771061,60415.400127,1060.97534,-22476.849951,5783.883916,40528.529789
2024-05-22 20:00:00,5946.634112,7671.937896,-3290.524568,-5837.82737,847.291329,-75632.791932
2024-05-22 20:30:00,-1488.308712,-58175.338364,1463.166514,43056.617254,-6531.541775,22904.36597
2024-05-22 21:00:00,-3809.343267,37829.622876,3342.671504,-34636.272136,4599.088811,56332.659386
2024-05-22 21:30:00,3862.984426,17373.794341,-5001.491579,-23761.366446,2632.657358,-70328.827514
2024-05-22 22:00:00,144.013073,-39311.803736,375.649258,64854.810752,-6845.206239,2724.64624
2024-05-22 22:30:00,-2591.921245,15015.872307,5539.763442,-30919.646658,3077.326719,68028.215382
2024-05-22 23:00:00,1312.554048,12057.813255,-5220.183735,-45581.722131,4225.795501,-59871.13257
2024-05-22 23:30:00,546.249848,-11473.307427,-1525.744843,72925.674274,-6662.522088,-17656.659514
2024-05-23 00:00:00,-196.461432,1726.531873,6716.27133,-14872.770014,1330.21437,74746.208382
2024-05-23 00:30:00,-704.348191,-7678.478526,-3993.161364,-60938.338379,5509.789119,-45033.665734
2024-05-23 01:00:00,-525.644489,15287.111688,-3283.025403,64677.93534,-5996.172008,-36781.149025
2024-05-23 01:30:00,2519.476714,3407.042313,6351.195792,4700.409056,-514.627507,75990.693982
2024-05-23 02:00:00,-1431.336785,-34929.894138,-1972.500402,-62045.261495,6390.305346,-26916.13014
2024-05-23 02:30:00,-2668.851313,31444.032014,-3990.267256,44227.509017,-4894.235699,-53261.329439
2024-05-23 03:00:00,4558.388435,18854.319566,4561.528854,17532.120899,-2321.824877,71677.534929
2024-05-23 03:30:00,-678.23744,-59434.633985,-134.877677,-47027.760904,6803.287066,-6846.300116
2024-05-23 04:00:00,-5003.683631,32026.415084,-3183.525611,20661.330625,-3436.594685,-65891.843536
2024-05-23 04:30:00,5206.905734,40750.721831,2052.324815,16327.319099,-3959.008171,62143.558511
2024-05-23 05:00:00,1101.183747,-71930.916461,637.435,-20720.206596,6719.187288,13717.356275
2024-05-23 05:30:00,-6548.677136,18712.590859,-1041.156527,4173.652205,-1728.601658,-73740.038099
2024-05-23 06:00:00,4336.515164,58837.356537,-185.00298,-94.990772,-5307.634664,48110.221016
2024-05-23 06:30:00,3004.897619,-68071.171402,-66.553406,7372.148449,6144.211028,33283.060065
2024-05-23 07:00:00,-6637.554876,-878.53201,1689.972281,1730.927844,105.368556,-76211.077335
2024-05-23 07:30:00,2454.616331,64308.088179,-1293.804756,-26322.4343,-6270.441954,30616.49382
2024-05-23 08:00:00,4068.971525,-50252.690145,-2010.681036,27091.0268,5120.311773,50426.148838
2024-05-23 08:30:00,-5204.013861,-16452.004932,4009.038173,14068.720245,1931.498109,-73108.808113
2024-05-23 09:00:00,485.100459,53550.099498,-914.581741,-52654.995906,-6778.444462,10933.992856
2024-05-23 09:30:00,3680.502601,-26594.893911,-4411.068288,31914.479093,3722.237846,63889.570263
2024-05-23 10:00:00,-2810.895812,-19473.76778,5085.527654,35372.392882,3616.85684,-64649.906999
2024-05-23 10:30:00,-627.100838,29660.735464,666.58128,-69203.377098,-6795.482708,-9538.222746
2024-05-23 11:00:00,1841.472276,-7479.907612,-6269.096598,21721.831864,2051.425101,72685.432755
2024-05-23 11:30:00,-411.913896,-6847.909746,4611.303705,55753.689641,5037.418173,-51460.680893
2024-05-23 12:00:00,-315.923746,1147.558856,2640.305936,-70027.194532,-6319.957611,-29336.611695
2024-05-23 12:30:00,-829.819768,-1118.111872,-6796.861581,2818.166958,229.618912,76162.927345
2024-05-23 13:00:00,1054.754168,17718.580256,2930.232619,65511.195336,6089.473885,-34513.622197
2024-05-23 13:30:00,1361.946094,-21626.464147,4018.316634,-55646.048535,-5385.431953,-47034.434788
2024-05-23 14:00:00,-3358.799287,-10026.918014,-5753.156455,-14757.118368,-1608.86057,74065.615863
2024-05-23 14:30:00,1065.403489,45293.272747,890.178814,59278.262974,6695.992178,-15057.33996
2024-05-23 15:00:00,3748.299529,-30809.702934,4057.239578,-32820.352165,-4059.387568,-61342.275991
2024-05-23 15:30:00,-4829.221829,-29943.339497,-3547.692199,-21592.684216,-3329.189429,66565.426698
2024-05-23 16:00:00,-266.878767,65509.401188,-522.109041,38332.026554,6813.096304,5485.74802
2024-05-23 16:30:00,5863.015475,-24379.487803,2578.354849,-11692.988501,-2438.086922,-71205.482271
2024-05-23 17:00:00,-4771.723729,-51690.735029,-1064.835764,-12957.399157,-4806.543262,54236.03139
2024-05-23 17:30:00,-2243.506932,70964.005394,-603.515274,10051.427006,6432.613503,25626.216211
2024-05-23 18:00:00,6821.007562,-7003.315527,46.389133,-1472.439225,-639.155114,-75886.186269
2024-05-23 18:30:00,-3360.01257,-65126.856817,713.55219,9185.738356,-5934.252274,37997.343203
2024-05-23 19:00:00,-3880.049114,60338.635681,765.346536,-15201.279834,5582.422352,43901.717642
2024-05-23 19:30:00,6209.086065,11954.437328,-2625.347882,-6492.853525,1206.327476,-75022.894971
2024-05-23 20:00:00,-1332.836945,-63468.460792,1124.171818,37028.538751,-6631.471906,19034.877833
2024-05-23 20:30:00,-4327.83932,38947.796046,3067.775676,-28461.145043,4324.409806,58979.21595
2024-05-23 21:00:00,4262.864156,22455.296137,-4461.690154,-24334.620115,2963.350696,-68669.83169
2024-05-23 21:30:00,322.860844,-46152.610568,101.707374,60227.436573,-6848.548663,-1290.327771
2024-05-23 22:00:00,-3237.53027,16470.398645,5370.363191,-25947.750447,2749.836917,69753.621136
2024-05-23 22:30:00,1766.848422,18120.763718,-4838.906997,-46861.367502,4503.841704,-57290.639335
2024-05-23 23:00:00,792.592451,-19069.747566,-1796.339455,70254.133064,-6569.531781,-21528.771732
2024-05-23 23:30:00,-910.062673,2826.70245,6719.062492,-10669.044915,974.109347,75427.131401
2024-05-24 00:00:00,-278.689869,-1015.726489,-3748.438651,-63696.716753,5715.178656,-41725.186811
2024-05-24 00:30:00,-219.216787,7895.482793,-3627.371058,63957.988605,-5813.853827,-40235.419322
2024-05-24 01:00:00,1827.383089,3923.792155,6546.251025,8890.761238,-873.419549,75582.321706
2024-05-24 01:30:00,-1083.635447,-28487.38888,-1798.67096,-66687.225083,6508.552314,-23122.547709
2024-05-24 02:00:00,-2360.348543,25007.457335,-4464.656593,44911.305223,-4635.825855,-56050.675897
2024-05-24 02:30:00,3972.743315,19119.114185,4913.061589,22418.766405,-2657.096175,70216.845235
2024-05-24 03:00:00,-404.626893,-54151.773043,46.308576,-53388.095818,6826.100428,-2845.364656
2024-05-24 03:30:00,-4777.833411,26798.962779,-3795.994425,21904.984798,-3120.937102,-67812.95625
2024-05-24 04:00:00,4774.899535,41507.074497,2483.161466,22235.431366,-4246.600202,59744.67706
2024-05-24 04:30:00,1353.711078,-68492.418122,881.330502,-28107.039662,6645.175693,17634.885629
2024-05-24 05:00:00,-6481.134847,14386.919016,-1744.950036,5205.722495,-1378.901852,-74650.5324
2024-05-24 05:30:00,4050.749996,60907.686999,238.350073,6597.578317,-5526.815642,44955.016799
2024-05-24 06:00:00,3313.396171,-66635.722355,246.817249,-85.747337,5979.101421,36833.039192
2024-05-24 06:30:00,-6763.321945,-5007.439308,979.662255,2181.174668,463.60643,-76043.914195
2024-05-24 07:00:00,2258.690692,68230.327061,-938.951496,-19577.843709,-6405.743804,26937.128579
2024-05-24 07:30:00,4498.875981,-50405.79929,-1674.282369,20405.997143,4876.39972,53350.944596
2024-05-24 08:00:00,-5502.196923,-21144.595822,3382.482495,14126.863302,2271.992252,-71877.84039
